"DesktopSource","PreviousArchive","Destination","Bytes","SHA256"
"C:\Users\李\Desktop\B题模型代码汇总\模拟器与官方接口\__pycache__\b_robot_offline.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\模拟器与官方接口\__pycache__\b_robot_offline.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\模拟器与官方接口\__pycache__\b_robot_offline.cpython-312.pyc","39237","4AF55B5845F7CCA2374C7682AD33219FBF78E82A0FAA49BE6E21FB92FDB72E99"
"C:\Users\李\Desktop\B题模型代码汇总\模拟器与官方接口\__pycache__\official_baseline_runner.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\模拟器与官方接口\__pycache__\official_baseline_runner.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\模拟器与官方接口\__pycache__\official_baseline_runner.cpython-312.pyc","10743","358EE5B9F13F65CD676318F09FDC0419D3C6D2B50A6309003FCEAE6331713CEA"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\baseline_core.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\baseline_core.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\baseline_core.py","27298","9076D3CEE178F4087EB02F861C0BE687EA5D621202A231672DC8307E469DCD36"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\feasible_region.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\feasible_region.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\feasible_region.py","10000","C5D984E950066FC14739ACE7908C9CDA99970E623FDF1BFE1FA4A9464A145482"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\README.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\README.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\README.md","4677","17D814627134542F5125E0AC8646DDDC9803B037E14BE949CE1A1B98C2CDCCFB"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\run_compare.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\run_compare.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\run_compare.py","6915","022E297011026BA38F8AFBD843F4C491B5DD576FE814F4D7E720B35DBF6A8615"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\run_seed_robustness.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\run_seed_robustness.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\run_seed_robustness.py","21690","917E8369D176C54EE67AD8DC1563B964349864E94060811E1299A24C37D82D1C"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\strategies.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\strategies.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\strategies.py","35129","53454CFF60DDC3CBC60EB2161B09AA8730D4AFAB295B24CFB84DAE5BE460DD35"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\tune_coverage_rules.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\tune_coverage_rules.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\tune_coverage_rules.py","3273","F7D7900CD6BF2C62D5CC0E60DC68F82F4C879108A9978F674B37E9350F6B0AFF"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\tune_cplus_weights.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\tune_cplus_weights.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\tune_cplus_weights.py","2687","59F28676BD93BA5C4CE81485D6A9934A9E18CD79953F0503B60FE62BD456DD72"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\第三问模型证据报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\第三问模型证据报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\第三问模型证据报告.md","8550","8030E8912AC996D3F47DFA120C92FA7D5DA68785606274885148847D8C3DF1AD"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\build_c_to_cplus_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\build_c_to_cplus_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\build_c_to_cplus_report.py","14565","7940CB7E0826423260B498762F59365238190085150F8F53502795DF2FE0FF19"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\build_cplus_to_d_failure_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\build_cplus_to_d_failure_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\build_cplus_to_d_failure_report.py","14507","605A2B493CEA1883392B51ED09AC8C2AC348A61154DEE88D9B9AB6383865FDF4"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\build_cplus_to_f_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\build_cplus_to_f_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\build_cplus_to_f_report.py","21886","C98812A1177367FD335C86AD0F67254163B80AA50BA86F227DAF579F787C351F"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\build_diagnostic_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\build_diagnostic_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\build_diagnostic_report.py","13247","AD788537C5629C9C65BFE7335EB493BFD46B45ADF6C670939547E2E7E46ED234"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\build_f_to_g_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\build_f_to_g_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\build_f_to_g_report.py","13664","39E9670ACC609EB3494A6280FC5337D2609923CAE2A79A4236932882BA87D556"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\build_g_to_i_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\build_g_to_i_report.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\build_g_to_i_report.py","14245","EB28AE0DFABA15192CA7767A3704174CD6BB66BEC435D0E35C94F6F153D9E1BC"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\c_to_cplus_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\c_to_cplus_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\c_to_cplus_metrics.py","8031","9E896DB773195F65F00E068783218E50ED21A5900904736F912F65B8AEE4EB65"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\C到C加机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\C到C加机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\C到C加机制回测报告.md","10117","45F73FA96395DFBC97AAA9E7BC6DECA508A69DF1FC3C4E21962AD935CC8E95F8"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\C加到D失败分支机制报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\C加到D失败分支机制报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\C加到D失败分支机制报告.md","9711","2040C38D8E959419F0CF4E9A5F06A2FCC08E2BE7472E85A57F17507EB3C61D64"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\C加到F机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\C加到F机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\C加到F机制回测报告.md","14578","ECE865E0BA89BAFD30880F63BDCFE1E2AD0B0721448D581CF026FAFDD3EF3CD6"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\cplus_to_d_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\cplus_to_d_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\cplus_to_d_metrics.py","8045","26148331D534679F6B84209B8CAC5D305C0EC27CF342CD7D3538A7EF7E0C823E"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\cplus_to_f_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\cplus_to_f_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\cplus_to_f_metrics.py","7978","758DB9CF67D985A85F3492EE1D7FFE88A7FD053E0238E4B067E6365F72314945"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\diagnostic_experiments.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\diagnostic_experiments.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\diagnostic_experiments.py","10663","531688F6CAD980FA45E36B727DE19484CBFE87CB7BF66484D9974898343A8D18"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\f_to_g_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\f_to_g_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\f_to_g_metrics.py","9896","B389EF5141E61BB4C323B982274AF675D92530891C6052988C8D9612FD5EE2BE"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\F到G机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\F到G机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\F到G机制回测报告.md","8946","D330924771DB4D9F63747EEDC28F1D7178F6CFFC607C9E3E83277D4010EF5FD1"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\g_to_i_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\g_to_i_metrics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\g_to_i_metrics.py","7299","E8D68DCDD143D52CF2FCC505E74A9EB4D2E7F95B09E29996FCC0D6CA48F81C06"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\G到I机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\G到I机制回测报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\G到I机制回测报告.md","8872","F8F30BC4144FD9DCA992B82FE1762E88C4778E0E76AD7BF54713446057E09A86"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\validate_diagnostics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\validate_diagnostics.py","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\validate_diagnostics.py","9346","C7638CAB882BF707D9A7ED806352ABD9712E7EC85B6BB4AFAA06EA0D44A5D57C"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\ab_seed982451653_100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\ab_seed982451653_100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\ab_seed982451653_100\case_results.csv","18982","AFDB51AE12178DECC8E93C16E06147CC94F6F464FD4D19B2FFC90EA338A96308"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\ab_seed982451653_100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\ab_seed982451653_100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\ab_seed982451653_100\summary.json","1592","8265210A34E9668AF68B018ACBE13B584A1330FC1D7B06F4AF3E784A379B53FC"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_metrics_600\case_results.csv","468675","DF8F920600D65A2140E08336C47596535CA7F8B1CFDBD7907C39E7D5D98EE98D"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_metrics_600\summary.json","18981","F37BC00014725452B4D27FA7B69B78CFAFD25588784E5B1E07815C3FA5DC0A87"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_smoke2\case_results.csv","1524","964D733D2F5BFED27604CA9A14130E2685D940173A5DB56DCC9A2816B7338532"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_d_smoke2\summary.json","17997","F6FC2656FA260F2022BDC9278FE2C1365693A2C6D765C0ED038455FFCBB9228A"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_dynamic_confirm_seed161803_200\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_dynamic_confirm_seed161803_200\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_dynamic_confirm_seed161803_200\case_results.csv","211592","AADC63FBB9A0F5655E1781F1278ABC9DFA9B8D8B492DC5CFA83A66C9B3B9FD89"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_dynamic_confirm_seed161803_200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_dynamic_confirm_seed161803_200\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_dynamic_confirm_seed161803_200\summary.json","25632","04C0460DE6F858A932F7B6E958B1E9B1FD6BEA40BBB43100C56352B7ADA2B515"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_metrics_600\case_results.csv","631020","38116A8D129CA2017352C781550E44EC0211BACC89AB8011B48BAC203191EE22"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_metrics_600\summary.json","25752","9263EE4DD4A712CA8BB8F283115DE93D5B8F53CC88214418DD4CFF8DF13CB7D4"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_smoke2\case_results.csv","1995","2A3DB16D1E35C8AB788CEBCA1A76714649DABA132E93C569A34E0D95210096BE"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\cplus_to_f_smoke2\summary.json","24290","9A1C38AD4972FEC0EB0401284DB0A75D651A017724D00C25158A0FCCD370EE89"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\c_to_cplus_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\c_to_cplus_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\c_to_cplus_metrics_600\case_results.csv","222686","ACAC7ACCFCB4DAFCAA92A8D906B65E7605316AC5DC885E318D6FD1CAD6E405F0"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\c_to_cplus_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\c_to_cplus_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\c_to_cplus_metrics_600\summary.json","4326","070CD3AE6B91FAA2D2952184F7D5EA26B3C91A8D207C65AC46FF0BDC1F7B58FB"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\debug10\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\debug10\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\debug10\case_results.csv","9296","E90E6CB46A82639918F31FF046F341917D989C5AB8A2AE65164C8D30042945B9"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\debug10\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\debug10\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\debug10\summary.json","3225","DF2E6DCF2B0E882CB8EA1BBD8366BD1DA556190D7D295C56D70DF97B125928C3"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_factorial_seed982451653_100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_factorial_seed982451653_100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_factorial_seed982451653_100\case_results.csv","109095","2B862E91EC2C581F3C90AD3D136F6EA051575DF2BD88FC7DA996CF062161ADFE"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_factorial_seed982451653_100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_factorial_seed982451653_100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_factorial_seed982451653_100\summary.json","3785","E94EBA464AB99D6454E10457052B7ED7A5E9CBA792620F5C944BB410854C64D4"
